loan_id,client_id,issue_date,age,gender,monthly_income,employment_type,work_experience_years,region,channel,loan_product,loan_amount,loan_term_months,interest_rate,monthly_payment,credit_score,existing_loans_count,dti_ratio,days_past_due,is_default,quarter,age_grp,high_dti,low_score,z_credit_score,z_dti_ratio,z_monthly_income,z_loan_amount,z_interest_rate,z_age,PD_hat,risk_segment,LGD,EL_loan,income_loan
5335,26338,2023-11-27,55,M,140362.0,employed,36.9,South,branch,renovation,690000,36,17.4,24738.0,617.0,0,59.5,0,0,2023Q4,46-55,0,0,-0.17792986618608336,0.2143337156566558,1.9486563967372472,1.1303870871078179,-0.15137530334690696,1.5159896760020577,0.14862813242628334,MEDIUM,0.7,90682.3596142938,200568.0
5336,93435,2024-03-02,31,M,90292.0,employed,6.3,Moscow,branch,consumer,330000,48,20.9,10201.0,519.0,2,59.3,158,1,2024Q1,26-35,0,1,-1.4819089327226505,0.2003802013832665,0.341474797798568,-0.2968932118118498,1.4597788318135547,-0.4523165236203709,0.3929204176861352,HIGH,0.7,120698.31223628692,0.0
5337,70681,2024-05-11,32,M,117611.0,employed,12.2,Moscow,branch,consumer,300000,60,18.0,7618.0,683.0,0,40.8,0,0,2024Q2,26-35,0,0,0.7002601173997679,-1.090319868905224,1.2183790139241077,-0.4158332367218221,0.12482254839488711,-0.3703037653027697,0.024192947929920175,LOW,0.7,9364.966107741706,157080.0
5338,33101,2024-04-30,50,M,85840.0,employed,31.4,SPb,partner,education,170000,60,14.7,4018.0,672.0,2,38.9,21,0,2024Q2,46-55,0,0,0.5538951201354593,-1.2228782545024204,0.19857141296783104,-0.9312400113317021,-1.394265636184977,1.1059258844140518,0.025515638826592184,LOW,0.7,5306.814127720299,71080.0
5339,3775,2024-03-24,60,M,92508.0,employed,41.2,Siberia,branch,car,790000,48,14.9,21946.0,592.0,0,71.0,99,1,2024Q1,56+,1,0,-0.5105775872413301,1.0166607863765282,0.41260550327586204,1.5268538368077256,-1.3021996856043787,1.9260534675900636,0.2924186196129271,MEDIUM,0.45,66744.46965399887,0.0
5340,98183,2024-02-17,40,M,75451.0,employed,16.3,Ural,branch,car,530000,36,15.0,18373.0,615.0,1,69.7,3,0,2024Q1,36-45,1,0,-0.20454168387050312,0.9259629435994994,-0.13490191699769596,0.4960402875879656,-1.2561667103140801,0.28579830123803984,0.2255323794321267,MEDIUM,0.45,44777.93533749291,131428.0
5341,46619,2023-11-26,32,M,100329.0,employed,13.7,SPb,partner,consumer,460000,24,18.9,23166.0,697.0,1,50.5,0,0,2023Q4,26-35,0,0,0.886542841190706,-0.41357442664585314,0.663649387543875,0.21851356279803022,0.5391193260075766,-0.3703037653027697,0.0391149410857708,LOW,0.7,14359.614698537282,95984.0
5342,46838,2023-05-27,32,M,86947.0,freelance,6.2,Moscow,online,renovation,730000,60,19.5,19138.0,597.0,3,83.1,29,0,2023Q2,26-35,1,0,-0.4440480430302807,1.8608483999165677,0.23410466701267063,1.288973786987781,0.8153171777493707,-0.3703037653027697,0.5474157432624084,HIGH,0.7,266999.29676511954,418280.0
5343,20539,2023-09-16,52,M,85953.0,freelance,32.6,Moscow,online,consumer,290000,24,20.9,14888.0,609.0,1,56.7,111,1,2023Q3,46-55,0,0,-0.2843771369237623,0.01898451582920876,0.20219856536807213,-0.45547991169181284,1.4597788318135547,1.269951401049254,0.17774205116782896,MEDIUM,0.7,38112.875779920585,0.0
5344,58124,2023-10-19,33,M,47806.0,freelance,14.1,Moscow,partner,consumer,240000,36,20.8,9017.0,593.0,1,50.9,6,0,2023Q4,26-35,0,0,-0.4972716783991202,-0.3856673980990751,-1.0222703073044621,-0.6537132865417667,1.4137458565232568,-0.28829100698516846,0.15014242990343762,MEDIUM,0.7,31541.690300623934,84612.0
5345,66149,2023-05-23,33,F,137432.0,employed,13.8,Moscow,online,education,340000,24,14.6,16421.0,727.0,0,47.9,234,1,2023Q2,26-35,0,0,1.285720106457002,-0.5949701121999114,1.8546072238814386,-0.257246536841859,-1.4402986114752758,-0.28829100698516846,0.024001000382012038,LOW,0.7,10613.628255440599,0.0
5346,27616,2024-09-18,45,F,84456.0,self_employed,25.4,South,branch,consumer,250000,48,16.5,7149.0,751.0,1,28.5,18,0,2024Q3,36-45,0,0,1.6050619186700388,-1.9484609967186528,0.1541468207383297,-0.614066611571776,-0.5656720809595964,0.6958620928260458,0.004880510134118265,LOW,0.7,7804.138423118087,93152.0
5347,80655,2023-12-31,45,M,130581.0,employed,24.6,Moscow,partner,education,330000,12,14.7,29739.0,681.0,2,43.4,16,0,2023Q4,36-45,0,0,0.6736482997153481,-0.9089241833511659,1.6346990726066455,-0.2968932118118498,-1.394265636184977,0.6958620928260458,0.03096288218731027,LOW,0.7,10301.462718515875,26868.0
5348,91695,2023-03-31,30,F,74770.0,employed,9.3,Siberia,branch,education,230000,36,14.2,7883.0,688.0,3,38.1,0,0,2023Q1,26-35,0,0,0.7667896616108172,-1.2786923115959765,-0.15676112748056475,-0.6933599615117575,-1.6244305126364715,-0.534329281937972,0.019375593619358783,LOW,0.7,7179.807349268641,53788.0
5349,55567,2024-12-20,31,F,114455.0,self_employed,11.2,SPb,online,renovation,530000,48,18.2,15624.0,591.0,0,53.8,16,0,2024Q4,26-35,0,0,-0.5238834960835399,-0.1833414411349334,1.117075536267817,0.4960402875879656,0.2168884989754846,-0.4523165236203709,0.1572295473854166,MEDIUM,0.7,69654.56608054452,219952.0
5350,38099,2023-06-13,40,F,74379.0,self_employed,20.2,South,partner,car,790000,60,16.5,19422.0,607.0,0,82.7,16,0,2023Q2,36-45,1,0,-0.31098895460818204,1.8329413713697902,-0.16931171675927503,1.5268538368077256,-0.5656720809595964,0.28579830123803984,0.4615613204777964,HIGH,0.45,185750.00000000003,375320.0
5351,76831,2024-04-25,34,M,84695.0,freelance,15.0,Moscow,partner,consumer,240000,48,17.1,6938.0,793.0,1,33.2,7,0,2024Q2,26-35,0,0,2.163910090042853,-1.620553411294009,0.16181840855830862,-0.6537132865417667,-0.28947422921780236,-0.2062782486675673,0.004395235186122092,LOW,0.7,7491.972886193364,93024.0
5352,62799,2023-03-25,31,F,166475.0,self_employed,11.5,Moscow,online,car,1430000,48,16.7,41041.0,566.0,3,84.8,94,1,2023Q1,26-35,1,1,-0.8565312171387867,1.9794532712403752,2.7868495881310102,4.064241034887135,-0.47360613037899896,-0.4523165236203709,0.6278128779673309,HIGH,0.45,336231.0126582279,0.0
5353,91221,2023-03-18,42,M,117478.0,employed,22.1,Moscow,online,renovation,950000,48,18.4,28105.0,616.0,0,80.7,158,1,2023Q1,36-45,1,0,-0.19123577502829325,1.6934062286358993,1.2141098876477179,2.1612006363275778,0.3089544495560821,0.4498238178732422,0.41061844548089554,HIGH,0.7,347464.8382559775,0.0
5354,26479,2024-11-03,41,M,67334.0,freelance,20.3,Siberia,branch,renovation,330000,24,18.8,16603.0,531.0,2,69.2,171,1,2024Q4,36-45,1,1,-1.322238026616132,0.8910791579160268,-0.3954470146327121,-0.2968932118118498,0.4930863507172787,0.36781105955564103,0.5086749349661498,HIGH,0.7,120698.31223628692,0.0
5355,47172,2024-05-31,67,M,149139.0,self_employed,45.0,SPb,online,consumer,550000,24,18.1,27485.0,722.0,3,53.1,0,0,2024Q2,56+,0,0,1.2191905622459527,-0.2321787410917949,2.2303866322851755,0.5753336375279472,0.17085552368518667,2.500142775813272,0.0356055905331581,LOW,0.7,17169.104530859793,109640.0
5356,56863,2024-04-29,47,M,73468.0,freelance,24.7,South,branch,car,950000,36,16.2,33493.0,588.0,0,81.0,25,0,2024Q2,46-55,1,0,-0.5638012226101695,1.7143365000459827,-0.19855362681785577,2.1612006363275778,-0.7037710068304935,0.8598876094612482,0.4961220182545742,HIGH,0.45,223370.25316455698,255748.0
5358,83569,2024-08-25,25,F,66709.0,employed,5.9,Ural,online,car,550000,60,14.0,12798.0,673.0,0,56.7,12,0,2024Q3,18-25,0,0,0.5672010289776692,0.01898451582920876,-0.4155086982623641,0.5753336375279472,-1.7164964632170692,-0.944393073525978,0.057630772128130184,LOW,0.45,11037.281484124154,217880.0
5359,16408,2024-08-21,37,F,93103.0,employed,17.2,SPb,online,renovation,600000,48,16.1,17035.0,706.0,0,65.5,0,0,2024Q3,36-45,1,0,1.0062960207705949,0.6329391438583284,0.4317042260912907,0.773567012377901,-0.7498039821207915,0.03976002628523627,0.07296747093040654,LOW,0.7,18729.93221548341,217680.0
5360,58980,2023-04-14,30,M,91990.0,employed,3.2,Moscow,branch,car,940000,24,15.5,45801.0,611.0,1,79.8,13,0,2023Q2,26-35,1,0,-0.2577653192393426,1.630615414405648,0.3959783798836065,2.121553961357587,-1.0260018338625856,-0.534329281937972,0.3739601290578635,HIGH,0.45,221018.98734177218,159224.0
5361,83956,2024-03-27,32,M,112680.0,employed,13.9,Moscow,online,consumer,400000,60,18.6,10288.0,682.0,2,56.8,40,0,2024Q1,26-35,0,0,0.686954208557558,0.02596127296590291,1.0601003547596055,-0.0193664870219144,0.4010204001366812,-0.3703037653027697,0.06569721079932467,LOW,0.7,12486.62147698894,217280.0
5362,17351,2024-05-01,43,M,133243.0,employed,20.0,SPb,branch,consumer,550000,36,18.3,19967.0,661.0,4,56.3,15,0,2024Q2,36-45,0,0,0.4075301228711508,-0.00892251271756981,1.7201457955220592,0.5753336375279472,0.26292147426578416,0.5318365761908435,0.07924439127493481,LOW,0.7,17169.104530859793,168812.0
5363,5131,2023-12-05,29,M,152272.0,employed,8.8,Moscow,branch,consumer,510000,24,20.5,26082.0,587.0,1,71.9,57,0,2023Q4,26-35,1,0,-0.5771071314523794,1.0794516006067796,2.330951839983895,0.4167469376479841,1.2756469306523597,-0.6163420402555733,0.39061673394757007,HIGH,0.7,186533.75527426158,115968.0
5364,45825,2024-11-17,46,F,30256.0,unemployed,0.4,South,branch,consumer,110000,36,19.9,4082.0,566.0,1,44.6,175,1,2024Q4,46-55,0,1,-0.8565312171387867,-0.8252030977108311,-1.5856023836250897,-1.1691200611516468,0.9994490789105657,0.777874851143647,0.20875262724896096,MEDIUM,0.7,14456.608054452638,0.0
5365,12349,2024-07-19,37,F,68424.0,freelance,15.5,Siberia,partner,consumer,190000,48,21.0,5883.0,543.0,2,58.3,137,1,2024Q3,36-45,0,1,-1.1625671205096135,0.13061263001632106,-0.3604594383825991,-0.8519466613917206,1.5058118071038542,0.03976002628523627,0.33909573878720184,HIGH,0.7,69492.9676511955,0.0
5366,61931,2024-04-22,45,F,94871.0,self_employed,25.2,Ural,online,consumer,300000,24,20.2,15298.0,601.0,4,53.3,12,0,2024Q2,36-45,0,0,-0.3908244076614413,-0.21822522681840612,0.48845471674285024,-0.4158332367218221,1.1375480047814628,0.6958620928260458,0.1487304578293811,MEDIUM,0.7,39427.112875779916,67152.0
5367,45254,2024-12-23,51,F,103142.0,employed,32.4,SPb,partner,consumer,330000,24,17.3,16364.0,734.0,0,37.6,0,0,2024Q4,46-55,0,0,1.3788614683524711,-1.3135760972794492,0.7539430132242126,-0.2968932118118498,-0.1974082786372049,1.187938642731653,0.010437027376829108,LOW,0.7,10301.462718515875,62736.0
5368,39225,2024-08-29,45,M,102514.0,employed,19.8,SPb,online,consumer,390000,12,16.9,35551.0,773.0,0,37.4,4,0,2024Q3,36-45,0,0,1.897791913198656,-1.3275296115528386,0.7337850335131383,-0.05901316199190517,-0.3815401797984015,0.6958620928260458,0.006367733333051999,LOW,0.7,12174.455940064216,36612.0
5369,13453,2023-08-11,26,M,81178.0,self_employed,4.0,SPb,branch,consumer,220000,48,19.6,6648.0,640.0,3,46.4,20,0,2023Q3,26-35,0,0,0.12810603718474356,-0.6996214692503295,0.048927302437531024,-0.7330066364817482,0.8613501530396702,-0.8623803152083768,0.06420197135834016,LOW,0.7,6867.641812343917,99104.0
5370,19814,2023-01-09,57,M,127933.0,employed,36.5,Siberia,branch,education,400000,12,15.2,36141.0,661.0,0,42.5,0,0,2023Q1,56+,0,0,0.4075301228711508,-0.9717149975814167,1.549701731404536,-0.0193664870219144,-1.1641007597334825,1.6800151926372602,0.03811428521195755,LOW,0.7,12486.62147698894,33692.0
5371,19263,2023-02-22,25,M,58624.0,freelance,5.2,Moscow,branch,education,200000,60,16.8,4949.0,563.0,1,48.2,0,0,2023Q1,18-25,0,1,-0.8964489436654162,-0.5740398407898274,-0.675026637695542,-0.8122999864217298,-0.4275731550886994,-0.944393073525978,0.17695178071979,MEDIUM,0.7,26284.74191718661,96940.0
5372,78694,2023-03-18,29,F,18000.0,unemployed,0.4,Ural,partner,consumer,70000,24,24.0,3701.0,411.0,2,79.7,119,1,2023Q1,26-35,1,1,-2.918947087681316,1.6236386572689538,-1.979003974929113,-1.3277067610316098,2.8868010658128216,-0.6163420402555733,0.9503537365878196,HIGH,0.7,25602.67229254571,0.0
5373,16735,2024-12-18,32,M,158735.0,employed,8.8,Siberia,branch,renovation,920000,60,16.8,22766.0,670.0,1,75.8,14,0,2024Q4,26-35,1,0,0.5272833024510396,1.3515451289378662,2.5384056980614003,2.0422606114176056,-0.4275731550886994,-0.3703037653027697,0.198781382792854,MEDIUM,0.7,120909.81281905841,445960.0
5374,16830,2024-05-17,42,M,69380.0,self_employed,24.0,Ural,branch,car,600000,36,13.8,20448.0,736.0,2,57.5,20,0,2024Q2,36-45,0,0,1.4054732860368908,0.07479857292276491,-0.3297730871026834,0.773567012377901,-1.8085624137976666,0.4498238178732422,0.0315177182683146,LOW,0.45,12040.670709953623,136128.0
5375,48893,2023-11-12,21,F,88277.0,employed,0.0,Moscow,partner,car,800000,36,16.3,28244.0,629.0,2,79.4,146,1,2023Q4,18-25,1,0,-0.018258960079564967,1.6027083858588704,0.27679592977657,1.5665005117777164,-0.657738031540194,-1.2724441067963828,0.33436765102124827,HIGH,0.45,188101.2658227848,0.0
5376,45673,2024-09-15,43,F,54231.0,self_employed,24.9,Moscow,branch,car,350000,60,12.5,7874.0,789.0,1,28.6,13,0,2024Q3,36-45,0,0,2.110686454674014,-1.941484239581958,-0.8160361995916399,-0.21759986187186825,-2.4069910925715527,0.5318365761908435,0.0026374841230892843,LOW,0.45,7023.72458080628,122440.0
5377,90462,2023-06-14,42,M,105555.0,employed,21.1,Ural,online,education,260000,12,13.6,23296.0,741.0,0,32.8,0,0,2023Q2,36-45,0,0,1.4720028302479402,-1.6484604398407876,0.8313971613815729,-0.5744199366017851,-1.9006283643782649,0.4498238178732422,0.007413728685692012,LOW,0.7,8116.303960042811,19552.0
5378,46066,2023-10-06,31,F,73436.0,employed,11.8,South,branch,car,700000,48,14.1,19164.0,695.0,0,53.2,15,0,2023Q4,26-35,0,0,0.8599310235062863,-0.22520198395510027,-0.19958078501969392,1.1700337620778087,-1.6704634879267704,-0.4523165236203709,0.03717203834812538,LOW,0.45,14047.44916161256,219872.0
5379,4373,2023-01-27,31,M,61910.0,self_employed,9.6,South,partner,consumer,160000,36,20.3,5971.0,623.0,5,61.2,23,0,2023Q1,26-35,0,0,-0.09809441313282417,0.33293858698046325,-0.5695503298442838,-0.9708866863016928,1.1835809800717623,-0.4523165236203709,0.17869274295447674,MEDIUM,0.7,21027.79353374929,54956.0
5380,11335,2023-03-11,47,M,48581.0,self_employed,13.9,Siberia,online,renovation,370000,24,16.8,18258.0,689.0,3,49.5,6,0,2023Q1,46-55,0,0,0.780095570453027,-0.4833419980127986,-0.9973938196036938,-0.1383065119318867,-0.4275731550886994,0.8598876094612482,0.037898995173627895,LOW,0.7,11550.124866214768,68192.0
5381,24741,2023-08-06,34,M,77447.0,self_employed,13.6,South,online,car,740000,48,16.9,21314.0,552.0,1,82.6,178,1,2023Q3,26-35,1,1,-1.0428139409297248,1.825964614233095,-0.07083292415803942,1.3286204619577717,-0.3815401797984015,-0.2062782486675673,0.625590214398199,HIGH,0.45,173993.67088607597,0.0
5382,11692,2023-12-31,56,M,104182.0,employed,32.2,Moscow,partner,consumer,350000,12,18.7,32205.0,684.0,0,29.6,19,0,2023Q4,56+,0,0,0.7135660262419777,-1.8717166682150126,0.7873256547839536,-0.21759986187186825,0.4470533754269791,1.5980024343196588,0.012717206355369014,LOW,0.7,10925.793792365323,36460.0
5383,48295,2024-12-01,29,F,80874.0,self_employed,9.0,Moscow,online,car,660000,48,16.0,18705.0,555.0,1,73.0,20,0,2024Q4,26-35,1,1,-1.002896214403095,1.1561959291104191,0.0391692995200683,1.0114470621978455,-0.795836957411091,-0.6163420402555733,0.454524093032746,HIGH,0.45,155183.54430379748,237840.0
5384,46541,2023-11-02,40,M,52232.0,freelance,21.7,SPb,partner,car,400000,60,16.2,9770.0,615.0,3,62.6,173,1,2023Q4,36-45,0,0,-0.20454168387050312,0.43061318689418676,-0.8802014885127187,-0.0193664870219144,-0.7037710068304935,0.28579830123803984,0.1859304168096287,MEDIUM,0.45,33794.66817923993,0.0
5385,35057,2023-05-04,42,F,28842.0,unemployed,0.1,Ural,partner,consumer,100000,24,22.4,5208.0,558.0,2,72.0,32,0,2023Q2,36-45,1,1,-0.9629784878764656,1.0864283577434737,-1.6309899366688143,-1.2087667361216374,2.1502734611680383,0.4498238178732422,0.6561771409418313,HIGH,0.7,36575.24613220816,24992.0
5386,67983,2023-01-19,49,F,67503.0,freelance,28.1,SPb,branch,education,190000,36,15.7,6652.0,689.0,2,39.1,4,0,2023Q1,46-55,0,0,0.780095570453027,-1.208924740229031,-0.39002233537925424,-0.8519466613917206,-0.9339358832819881,1.0239131260964505,0.02542379946098692,LOW,0.7,5931.145201569746,49472.0
5387,20583,2023-09-14,28,M,47978.0,freelance,9.8,Moscow,branch,renovation,320000,48,18.7,9517.0,590.0,2,46.7,3,0,2023Q3,26-35,0,0,-0.5371894049257498,-0.6786911978402456,-1.016749331969582,-0.33653988678184055,0.4470533754269791,-0.6983547985731744,0.113199223410521,MEDIUM,0.7,42055.58706749858,136816.0
5388,23765,2023-10-23,58,F,83433.0,self_employed,39.8,Ural,online,car,790000,48,15.9,22348.0,615.0,3,68.0,0,0,2023Q4,56+,1,0,-0.20454168387050312,0.807358072275692,0.12130985697331535,1.5268538368077256,-0.8418699327013898,1.7620279509548613,0.23229160449661704,MEDIUM,0.45,66744.46965399887,282704.0
5389,60287,2023-01-22,34,M,66617.0,self_employed,13.9,Moscow,online,consumer,230000,24,19.6,11661.0,653.0,5,55.5,184,1,2023Q1,26-35,0,0,0.30108285213347186,-0.06473656981112597,-0.41846177809264884,-0.6933599615117575,0.8613501530396702,-0.2062782486675673,0.09293752204195678,LOW,0.7,7179.807349268641,0.0
5390,24906,2024-03-25,48,M,154254.0,employed,29.3,Siberia,partner,car,1050000,36,14.7,36245.0,709.0,2,84.8,18,0,2024Q1,46-55,1,0,1.0462137472972244,1.9794532712403752,2.3945714511102474,2.5576673860274854,-1.394265636184977,0.9419003677788493,0.20196517461531124,MEDIUM,0.45,88711.00397050483,254820.0
5391,86103,2024-07-05,59,F,97591.0,employed,40.3,Moscow,branch,consumer,320000,12,17.2,29216.0,730.0,2,37.0,9,0,2024Q3,56+,0,0,1.3256378329836316,-1.3554366400996165,0.5757631638990957,-0.33653988678184055,-0.24344125392750446,1.8440407092724624,0.01042048363904068,LOW,0.7,9989.297181591151,30592.0
5392,80675,2024-07-03,48,F,65988.0,freelance,28.0,South,online,renovation,300000,24,19.9,15254.0,480.0,0,62.2,29,0,2024Q3,46-55,0,1,-2.0008393775688353,0.40270615834740864,-0.4386518564975306,-0.4158332367218221,0.9994490789105657,0.9419003677788493,0.5702344975133489,HIGH,0.7,109725.73839662447,66096.0
5393,47525,2023-02-17,67,M,74847.0,freelance,45.0,South,online,consumer,200000,36,19.7,7402.0,640.0,4,56.4,0,0,2023Q1,56+,0,0,0.12810603718474356,-0.0019457555808751667,-0.15428952805739163,-0.8122999864217298,0.9073831283299681,2.500142775813272,0.11791567394568157,MEDIUM,0.7,26284.74191718661,66472.0
5394,39230,2024-11-25,23,F,45684.0,self_employed,4.3,South,online,car,350000,36,15.0,12133.0,626.0,0,49.9,45,0,2024Q4,18-25,0,0,-0.05817668660619457,-0.4554349694660205,-1.0903837355638566,-0.21759986187186825,-1.2561667103140801,-1.1084185901611805,0.07360170986554085,LOW,0.45,7023.72458080628,86788.0
5395,20520,2024-08-09,26,M,84604.0,employed,5.8,Siberia,branch,car,880000,36,13.7,29948.0,731.0,2,68.5,27,0,2024Q3,26-35,1,0,1.3389437418258414,0.8422418579591647,0.1588974274218313,1.8836739115376426,-1.854595389087966,-0.8623803152083768,0.05979976130925645,LOW,0.45,17659.650374598645,198128.0
5396,86238,2024-12-21,48,F,94115.0,employed,29.0,Ural,branch,car,780000,60,13.0,17747.0,733.0,2,64.8,7,0,2024Q4,46-55,0,0,1.3655555595102613,0.5841018439014664,0.4641881042244232,1.487207161837735,-2.176826216120058,0.9419003677788493,0.04495502188135266,LOW,0.45,15652.871922939708,284820.0
5397,52934,2023-07-02,48,M,116120.0,employed,29.7,Moscow,branch,consumer,260000,36,18.5,9465.0,661.0,1,47.8,0,0,2023Q3,46-55,0,0,0.4075301228711508,-0.601946869336606,1.1705198614572099,-0.5744199366017851,0.3549874248463816,0.9419003677788493,0.048752968060067604,LOW,0.7,8116.303960042811,80740.0
5398,26566,2024-03-10,20,M,71394.0,employed,0.0,Ural,online,car,520000,60,15.1,12398.0,638.0,0,66.8,37,0,2024Q1,18-25,1,0,0.10149421950032383,0.7236369866353572,-0.26512631777449286,0.45639361261797484,-1.2101337350237813,-1.3544568651139839,0.15779679555570073,MEDIUM,0.45,43933.06863301191,223880.0
5399,74193,2023-04-17,22,M,80236.0,employed,1.4,Siberia,online,car,580000,60,15.2,13859.0,621.0,1,64.8,9,0,2023Q2,18-25,0,0,-0.12470623081724391,0.5841018439014664,0.018690332870919563,0.6942736624379194,-1.1641007597334825,-1.1904313484787816,0.1698039509632694,MEDIUM,0.45,49002.2688598979,251540.0
5400,31134,2023-07-07,64,M,64538.0,unemployed,0.5,Moscow,branch,education,200000,24,18.4,10024.0,537.0,0,61.4,136,1,2023Q3,56+,0,1,-1.2424025735628728,0.346892101253852,-0.48519496251832317,-0.8122999864217298,0.3089544495560821,2.2541045008604685,0.5660051430193088,HIGH,0.7,73150.49226441632,0.0
5401,11345,2023-03-27,23,F,56512.0,employed,2.4,Ural,online,car,400000,48,13.8,10891.0,718.0,2,42.9,0,0,2023Q1,18-25,0,0,1.1659669268771131,-0.9438079690346386,-0.7428190790168621,-0.0193664870219144,-1.8085624137976666,-1.1084185901611805,0.014910112588707083,LOW,0.45,8027.113806635748,122768.0
5402,42185,2024-03-31,40,F,75204.0,employed,12.7,SPb,partner,car,710000,24,14.5,34257.0,648.0,0,58.2,101,1,2024Q1,36-45,0,0,0.23455330792242252,0.12363587287962692,-0.14283029436813444,1.2096804370477994,-1.4863315867655746,0.28579830123803984,0.08577163684175537,LOW,0.45,14248.127006778454,0.0
5403,93949,2023-05-17,53,M,69157.0,employed,25.6,SPb,branch,car,660000,60,12.9,14983.0,809.0,0,45.0,29,0,2023Q2,46-55,0,0,2.376804631518211,-0.797296069164053,-0.33693109582174324,1.0114470621978455,-2.222859191410357,1.3519641593668552,0.00557426507436072,LOW,0.45,13244.737780948984,238980.0
5404,71744,2023-12-02,31,M,43012.0,unemployed,0.2,Moscow,online,consumer,150000,36,22.4,5760.0,494.0,2,75.7,183,1,2023Q4,26-35,1,1,-1.814556653777897,1.344568371801172,-1.1761514454173447,-1.0105333612716836,2.1502734611680383,-0.4523165236203709,0.8358574617227211,HIGH,0.7,54862.86919831223,0.0
